0.09392246276303141   90.02485200818143   0.09582969510331805   96.35907391680712
0.06970383573487855   103.13897683787222   0.07400531396431193   109.03951035451979
0.06125341981013602   109.03951035451979   0.05384281872470442   127.26177800547399
0.05241567140179228   113.86122158562593   0.04383974069612052   135.37660674002785
0.042956514086124394   115.99239884699773   0.03275193978527361   155.09722477167267
0.03508997548574718   120.7477910726915   0.02320751751663026   189.02100464791602
0.02847824865879744   131.66280014956138   0.015188253700687389   243.54385786259107
0.021418226823729902   153.19158136714213   0.010073080213604741   316.7168292717917
0.015176488786095113   186.1224058739893   0.006905990294651306   411.8746858340913
0.012359047210260843   209.9653600438446   0.004520458479302113   564.5180755516963
0.010756028272096409   243.54385786259107   0.0037310031817635045   671.1902476307803
0.00942459323867157   296.8132070498798   0.003100694004727984   870.1563933188907
0.00791147307705171   396.8786329674887   0.0027441254465869077   1070.360814456545
0.006841552015426995   503.51617081357494   0.0023812024319411922   1418.0052943202056
0.0056299409433391255   673.2679166663015   0.0021424904866483487   1706.9262808393944
0.004819789421270684   820.5290468144937   0.0019530801866594384   1919.6474508446395
0.0038490611873932042   1050.6946238103608   0.0017339030670347367   2212.9237149069677
0.0030432628050302817   1324.7918600609166   0.0015340458705332908   2450.539712794255
0.002528463570321716   1565.4199796841262   0.0012956931891439896   2764.4627237783325
0.002229631944305801   1738.875371371744   0.0010907010781016477   3070.777304390461
0.0016011893110132894   2212.9237149069677   0.0008941392116896684   3474.87828668417
0.0012530745414260818   2519.6619745510875   0.0007330140109280707   3956.5388658322604
0.0010002716994583453   2781.603998808444   0.0006252871894356037   4394.940705342893
0.0007775698551570052   3089.8179077880136   0.0005624127045038995   4704.1723128590465
0.0006415803142404519   3307.2200123024   0.0005024521559261801   4821.936385058602
0.0005053830588316574   3628.5368972846477   0.00047024337876370266   5004.133175067337
0.00040340605578788774   3944.329197012633   0.0003537129405216957   6098.666701068876
0.000315659318104054   4287.604964427585   0.0003077800937702303   6649.956308999641
0.0002612888415489303   4408.545241834116   0.000266021854198549   7073.989804252849
