6.20000000e-02   5.57617816e+02
6.40000000e-02   7.29462917e+02
6.60000000e-02   6.22211530e+01
6.80000000e-02   5.07978561e+01
7.00000000e-02   1.58765114e+02
7.20000000e-02   2.60622229e+02
7.40000000e-02   1.42208794e+02
7.60000000e-02   2.56696880e+02
7.80000000e-02   7.68085073e+02
8.00000000e-02   7.70120620e+02
8.20000000e-02   5.57009552e+02
8.40000000e-02   1.20916261e+03
8.60000000e-02   1.20244415e+03
8.80000000e-02   1.50367115e+03
9.00000000e-02   0.
9.20000000e-02   0.
9.40000000e-02   0.
9.60000000e-02   0.
9.80000000e-02   0.
1.00000000e-01   0.
1.02000000e-01   0.
1.04000000e-01   0.
1.06000000e-01   0.
1.08000000e-01   0.
1.10000000e-01   0.
1.34000000e-01   0.0
