# H cross sections
# Alan Heays 2016-04-19
# Reference: NIST, mendoza1996, TOPbase_database
# photoabsorption: Photoabsorption cross section (cm2)
# photoionisation: Photoionisation cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
  33.3000000       3.77479e-19       3.77479e-19
  33.4000000       3.80753e-19       3.80753e-19
  33.5000000       3.84032e-19       3.84032e-19
  33.6000000       3.87411e-19       3.87411e-19
  33.7000000       3.90828e-19       3.90828e-19
  33.8000000       3.94245e-19       3.94245e-19
  33.9000000       3.97662e-19       3.97662e-19
  34.0000000       4.01079e-19       4.01079e-19
  34.1000000       4.04496e-19       4.04496e-19
  34.2000000       4.07913e-19       4.07913e-19
  34.3000000       4.11330e-19       4.11330e-19
  34.4000000       4.14797e-19       4.14797e-19
  34.5000000       4.18379e-19       4.18379e-19
  34.6000000       4.21965e-19       4.21965e-19
  34.7000000       4.25551e-19       4.25551e-19
  34.8000000       4.29136e-19       4.29136e-19
  34.9000000       4.32722e-19       4.32722e-19
  35.0000000       4.36308e-19       4.36308e-19
  35.1000000       4.39894e-19       4.39894e-19
  35.2000000       4.43480e-19       4.43480e-19
  35.3000000       4.47163e-19       4.47163e-19
  35.4000000       4.50918e-19       4.50918e-19
  35.5000000       4.54672e-19       4.54672e-19
  35.6000000       4.58427e-19       4.58427e-19
  35.7000000       4.62182e-19       4.62182e-19
  35.8000000       4.65937e-19       4.65937e-19
  35.9000000       4.69691e-19       4.69691e-19
  36.0000000       4.73446e-19       4.73446e-19
  36.1000000       4.77203e-19       4.77203e-19
  36.2000000       4.81067e-19       4.81067e-19
  36.3000000       4.84991e-19       4.84991e-19
  36.4000000       4.88915e-19       4.88915e-19
  36.5000000       4.92840e-19       4.92840e-19
  36.6000000       4.96764e-19       4.96764e-19
  36.7000000       5.00688e-19       5.00688e-19
  36.8000000       5.04613e-19       5.04613e-19
  36.9000000       5.08537e-19       5.08537e-19
  37.0000000       5.12461e-19       5.12461e-19
  37.1000000       5.16477e-19       5.16477e-19
  37.2000000       5.20582e-19       5.20582e-19
  37.3000000       5.24687e-19       5.24687e-19
  37.4000000       5.28792e-19       5.28792e-19
  37.5000000       5.32897e-19       5.32897e-19
  37.6000000       5.37002e-19       5.37002e-19
