2656.101226506001   1.555613557773218e-25
2841.9547826714506   3.2874254875755595e-25
2939.8917118181907   5.3349957213612435e-25
3082.667673085873   1.0324649724799389e-24
3231.962280013713   1.603298776729848e-24
3388.8355785739814   2.9691715397853796e-24
3675.0191323410254   6.274381014078361e-24
3958.6802852253495   1.3259153134012663e-23
4235.351804044805   2.4553234681309124e-23
4561.9112793578215   4.5466585830735185e-23
4980.130742396776   8.418939186281172e-23
5328.054353627065   1.4918662100140733e-22
5777.1120940822   2.4207109590177036e-22
6566.541880317703   4.894327348903303e-22
7514.458058698847   1.0570959889620812e-21
8483.109784257213   1.753201754150517e-21
9448.42033034827   2.7219950601806663e-21
11180.215778590658   4.614237211489473e-21
12535.748383918251   6.560020657449003e-21
14150.21536938258   9.123069539263533e-21
16855.391069877667   1.355136365724186e-20
19543.7548851114   1.7640095985160467e-20
22660.610245757012   2.24625303166113e-20
26629.694261636847   2.797934847334816e-20
32147.34042673734   3.641662905652734e-20
37778.05794303651   4.536058672979224e-20
43803.49891695521   5.90468327834389e-20
50789.97232363999   7.686250802980661e-20
62985.58029811991   1.0453456601843993e-19
72056.59631642273   1.360806779365938e-19
84677.5576046024   1.6950221790738179e-19
98180.74813294836   2.1114116130978694e-19
