 -0.3  3000     700 1.000E+03 3.992E-08 7.716986E+00
 -0.3  3000     700 1.390E+03 5.548E-08 7.716790E+00
 -0.3  3000     700 1.931E+03 7.708E-08 7.716336E+00
 -0.3  3000     700 2.683E+03 1.071E-07 7.715912E+00
 -0.3  3000     700 3.728E+03 1.488E-07 7.714747E+00
 -0.3  3000     700 5.180E+03 2.068E-07 7.713503E+00
 -0.3  3000     700 7.197E+03 2.873E-07 7.710436E+00
 -0.3  3000     700 1.000E+04 3.992E-07 7.705924E+00
 -0.3  3000     700 1.390E+04 5.548E-07 7.704833E+00
 -0.3  3000     700 1.931E+04 7.708E-07 7.711640E+00
 -0.3  3000     700 2.683E+04 1.071E-06 7.714302E+00
 -0.3  3000     700 3.728E+04 1.488E-06 7.716566E+00
 -0.3  3000     700 5.180E+04 2.068E-06 7.719165E+00
 -0.3  3000     700 7.197E+04 2.873E-06 7.720190E+00
 -0.3  3000     700 1.000E+05 3.992E-06 7.713646E+00
 -0.3  3000     700 1.390E+05 5.548E-06 7.702079E+00
 -0.3  3000     700 1.931E+05 7.708E-06 7.715975E+00
 -0.3  3000     700 2.683E+05 1.071E-05 7.886116E+00
 -0.3  3000     700 3.728E+05 1.488E-05 7.719795E+00
 -0.3  3000     700 5.180E+05 2.068E-05 7.714907E+00
 -0.3  3000     700 7.197E+05 2.873E-05 7.711233E+00
 -0.3  3000     700 1.000E+06 3.992E-05 7.709952E+00
 -0.3  3000     700 1.390E+06 5.548E-05 7.708558E+00
 -0.3  3000     700 1.931E+06 7.708E-05 7.706645E+00
 -0.3  3000     700 2.683E+06 1.071E-04 7.703994E+00
 -0.3  3000     700 3.728E+06 1.488E-04 7.700567E+00
 -0.3  3000     700 5.180E+06 2.068E-04 7.695599E+00
 -0.3  3000     700 7.197E+06 2.873E-04 7.688779E+00
 -0.3  3000     700 1.000E+07 3.992E-04 7.679592E+00
 -0.3  3000     700 1.390E+07 5.548E-04 7.667378E+00
 -0.3  3000     700 1.931E+07 7.708E-04 7.651588E+00
 -0.3  3000     700 2.683E+07 1.071E-03 7.631905E+00
 -0.3  3000     700 3.728E+07 1.488E-03 7.608785E+00
 -0.3  3000     700 5.180E+07 2.068E-03 7.583940E+00
 -0.3  3000     700 7.197E+07 2.873E-03 7.559738E+00
 -0.3  3000     700 1.000E+08 3.992E-03 7.537813E+00
 -0.3  3000     700 1.390E+08 5.548E-03 7.525483E+00
 -0.3  3000     700 1.931E+08 7.708E-03 7.531422E+00
 -0.3  3000     700 2.683E+08 1.071E-02 7.550314E+00
 -0.3  3000     700 3.728E+08 1.488E-02 7.592863E+00
 -0.3  3000     700 5.180E+08 2.068E-02 7.672057E+00
 -0.3  3000     700 7.197E+08 2.873E-02 7.790259E+00
 -0.3  3000     750 1.000E-09 3.725E-20 7.780828E+00
 -0.3  3000     750 1.390E-09 5.178E-20 7.780387E+00
 -0.3  3000     750 1.931E-09 7.194E-20 7.779880E+00
 -0.3  3000     750 2.683E-09 9.995E-20 7.779300E+00
 -0.3  3000     750 3.728E-09 1.389E-19 7.778637E+00
 -0.3  3000     750 5.180E-09 1.930E-19 7.777886E+00
 -0.3  3000     750 7.197E-09 2.681E-19 7.777040E+00
 -0.3  3000     750 1.000E-08 3.725E-19 7.776091E+00
 -0.3  3000     750 1.390E-08 5.178E-19 7.775036E+00
 -0.3  3000     750 1.931E-08 7.194E-19 7.773873E+00
 -0.3  3000     750 2.683E-08 9.995E-19 7.772604E+00
 -0.3  3000     750 3.728E-08 1.389E-18 7.771230E+00
 -0.3  3000     750 5.180E-08 1.930E-18 7.769760E+00
 -0.3  3000     750 7.197E-08 2.681E-18 7.768203E+00
 -0.3  3000     750 1.000E-07 3.725E-18 7.766574E+00
 -0.3  3000     750 1.390E-07 5.178E-18 7.764891E+00
 -0.3  3000     750 1.931E-07 7.194E-18 7.763178E+00
 -0.3  3000     750 2.683E-07 9.995E-18 7.761459E+00
 -0.3  3000     750 3.728E-07 1.389E-17 7.759757E+00
 -0.3  3000     750 5.180E-07 1.930E-17 7.758103E+00
 -0.3  3000     750 7.197E-07 2.681E-17 7.756526E+00
 -0.3  3000     750 1.000E-06 3.725E-17 7.755048E+00
 -0.3  3000     750 1.389E-06 5.175E-17 7.753696E+00
 -0.3  3000     750 1.931E-06 7.194E-17 7.752482E+00
 -0.3  3000     750 2.683E-06 9.995E-17 7.751426E+00
 -0.3  3000     750 3.728E-06 1.389E-16 7.750527E+00
 -0.3  3000     750 5.180E-06 1.930E-16 7.749782E+00
 -0.3  3000     750 7.197E-06 2.681E-16 7.749176E+00
 -0.3  3000     750 1.000E-05 3.725E-16 7.748697E+00
 -0.3  3000     750 1.390E-05 5.178E-16 7.748320E+00
 -0.3  3000     750 1.931E-05 7.194E-16 7.748029E+00
 -0.3  3000     750 2.683E-05 9.995E-16 7.747805E+00
 -0.3  3000     750 3.728E-05 1.389E-15 7.747631E+00
 -0.3  3000     750 5.180E-05 1.930E-15 7.747495E+00
 -0.3  3000     750 7.197E-05 2.681E-15 7.747386E+00
 -0.3  3000     750 1.000E-04 3.726E-15 7.747295E+00
 -0.3  3000     750 1.389E-04 5.175E-15 7.747215E+00
 -0.3  3000     750 1.931E-04 7.194E-15 7.747141E+00
 -0.3  3000     750 2.683E-04 9.995E-15 7.747069E+00
 -0.3  3000     750 3.728E-04 1.389E-14 7.746995E+00
 -0.3  3000     750 5.180E-04 1.930E-14 7.746915E+00
 -0.3  3000     750 7.197E-04 2.681E-14 7.746827E+00
 -0.3  3000     750 1.000E-03 3.726E-14 7.746729E+00
 -0.3  3000     750 1.390E-03 5.178E-14 7.746617E+00
 -0.3  3000     750 1.931E-03 7.194E-14 7.746489E+00
 -0.3  3000     750 2.683E-03 9.995E-14 7.746341E+00
 -0.3  3000     750 3.728E-03 1.389E-13 7.746170E+00
 -0.3  3000     750 5.179E-03 1.929E-13 7.745973E+00
 -0.3  3000     750 7.197E-03 2.681E-13 7.745744E+00
 -0.3  3000     750 1.000E-02 3.726E-13 7.745483E+00
 -0.3  3000     750 1.389E-02 5.175E-13 7.745183E+00
 -0.3  3000     750 1.931E-02 7.194E-13 7.744839E+00
 -0.3  3000     750 2.683E-02 9.995E-13 7.744451E+00
 -0.3  3000     750 3.728E-02 1.389E-12 7.744010E+00
 -0.3  3000     750 5.179E-02 1.929E-12 7.743517E+00
 -0.3  3000     750 7.197E-02 2.681E-12 7.742965E+00
 -0.3  3000     750 1.000E-01 3.725E-12 7.742354E+00
 -0.3  3000     750 1.389E-01 5.175E-12 7.741686E+00
 -0.3  3000     750 1.931E-01 7.194E-12 7.740958E+00
 -0.3  3000     750 2.683E-01 9.995E-12 7.740174E+00
 -0.3  3000     750 3.728E-01 1.389E-11 7.739341E+00
 -0.3  3000     750 5.180E-01 1.930E-11 7.738464E+00
 -0.3  3000     750 7.197E-01 2.681E-11 7.737552E+00
 -0.3  3000     750 1.000E+00 3.725E-11 7.736615E+00
 -0.3  3000     750 1.389E+00 5.175E-11 7.735668E+00
 -0.3  3000     750 1.931E+00 7.194E-11 7.734716E+00
 -0.3  3000     750 2.683E+00 9.995E-11 7.733778E+00
 -0.3  3000     750 3.728E+00 1.389E-10 7.732862E+00
 -0.3  3000     750 5.179E+00 1.929E-10 7.731982E+00
 -0.3  3000     750 7.197E+00 2.681E-10 7.731143E+00
 -0.3  3000     750 1.000E+01 3.726E-10 7.730353E+00
 -0.3  3000     750 1.390E+01 5.178E-10 7.729616E+00
 -0.3  3000     750 1.931E+01 7.194E-10 7.728939E+00
 -0.3  3000     750 2.683E+01 9.995E-10 7.728319E+00
 -0.3  3000     750 3.728E+01 1.389E-09 7.727758E+00
 -0.3  3000     750 5.179E+01 1.929E-09 7.727252E+00
 -0.3  3000     750 7.197E+01 2.681E-09 7.726798E+00
 -0.3  3000     750 1.000E+02 3.726E-09 7.726392E+00
 -0.3  3000     750 1.389E+02 5.175E-09 7.726029E+00
 -0.3  3000     750 1.931E+02 7.194E-09 7.725701E+00
 -0.3  3000     750 2.683E+02 9.995E-09 7.725406E+00
 -0.3  3000     750 3.728E+02 1.389E-08 7.725133E+00
 -0.3  3000     750 5.180E+02 1.930E-08 7.724874E+00
 -0.3  3000     750 7.197E+02 2.681E-08 7.724619E+00
 -0.3  3000     750 1.000E+03 3.725E-08 7.724248E+00
 -0.3  3000     750 1.390E+03 5.178E-08 7.723985E+00
 -0.3  3000     750 1.931E+03 7.194E-08 7.723587E+00
 -0.3  3000     750 2.683E+03 9.995E-08 7.723245E+00
 -0.3  3000     750 3.728E+03 1.389E-07 7.722138E+00
 -0.3  3000     750 5.180E+03 1.930E-07 7.720712E+00
 -0.3  3000     750 7.197E+03 2.681E-07 7.718194E+00
 -0.3  3000     750 1.000E+04 3.725E-07 7.713409E+00
 -0.3  3000     750 1.390E+04 5.178E-07 7.710117E+00
 -0.3  3000     750 1.931E+04 7.194E-07 7.719752E+00
 -0.3  3000     750 2.683E+04 9.995E-07 7.722556E+00
 -0.3  3000     750 3.728E+04 1.389E-06 7.725157E+00
 -0.3  3000     750 5.180E+04 1.930E-06 7.724825E+00
 -0.3  3000     750 7.197E+04 2.681E-06 7.731613E+00
 -0.3  3000     750 1.000E+05 3.726E-06 7.723230E+00
 -0.3  3000     750 1.390E+05 5.178E-06 7.708251E+00
 -0.3  3000     750 1.931E+05 7.194E-06 7.702758E+00
 -0.3  3000     750 2.683E+05 9.995E-06 7.848636E+00
