0.0001 0.8364079690274785
0.0005 83.30623371513686
0.001 565.4117870625754
0.002 1067.2565684790625
0.00225 4583.515670270582
0.00235 237.53986320380386
0.01 9535.050846913253
0.018 35129.13469915409
0.02 39478.45613809698
0.022 44496.903952261855
0.024 50184.4781416487
0.026 53864.6732053696
0.028 60890.50014520043
0.03 62563.316083255384
0.032 65908.9479593653
0.034 72265.64852397413
0.036 78287.78590097197
0.038 84979.0496531918
0.04 92339.43978063362
0.042 103380.02497179633
0.044 121111.87391517888
0.046 130479.64316828664
0.048 126799.44810456572
0.05 128472.26404262069
0.052 133490.71185678558
0.054 140516.53879661637
0.056 151557.12398777908
0.058 161259.45642849783
0.06 159252.0773028319
0.062 153564.50311344504
0.064 128137.70085500968
0.066 101707.20903374137
0.068 1689.5440974355063
0.07 0.0
0.072 0.0
0.07228 0.0
0.07345 0.0
0.0742 0.0
0.075 0.0
0.07587 0.0
0.07666 0.0
0.07767 0.0
0.0784 0.0
0.07936 0.0
0.08 0.0
0.08025 0.0
0.08086 0.0
0.08156000000000001 0.0
0.08222 0.0
0.08297 0.0
0.08337 0.0
0.08365 0.0
0.08442000000000001 0.0
0.08488 0.0
0.08511 0.0
0.08526 0.0
0.08552 0.0
0.08575 0.0
0.08592000000000001 0.0
0.0861 0.0
0.08625 0.0
0.0865 0.0
0.08668 0.0
0.08678999999999999 0.0
0.08702 0.0
0.08724 0.0
0.08741 0.0
0.08777 0.0
0.0879 0.0
0.08832999999999999 0.0
0.08857999999999999 0.0
0.08874 0.0
0.08914 0.0
0.0893 0.0
0.08943999999999999 0.0
0.09003 0.0
0.0903 0.0
0.0905 0.0
0.09081 0.0
0.0909 0.0
0.091 0.0
0.09115 0.0
0.09155 0.0
0.09167 0.0
0.09175 0.0
0.09186 0.0
0.09237999999999999 0.0
0.09253 0.0
0.09262000000000001 0.0
0.09274 0.0
0.093 0.0
0.09324 0.0
0.09337999999999999 0.0
0.09348 0.0
0.09362999999999999 0.0
0.09412000000000001 0.0
0.09426 0.0
0.09434 0.0
0.09452999999999999 0.0
0.0948 0.0
0.09494 0.0
0.09511 0.0
0.09521 0.0
0.09582 0.0
0.09598 0.0
0.09608 0.0
0.09633 0.0
0.09654 0.0
0.09673 0.0
0.09684 0.0
0.097 0.0
0.09772 0.0
0.0978 0.0
0.0984 0.0
0.1 0.0
0.102 0.0
0.104 0.0
0.106 0.0
0.1065 0.0
0.107 0.0
0.1075 0.0
0.108 0.0
0.1085 0.0
0.109 0.0
0.1095 0.0
0.11 0.0
0.1105 0.0
0.111 0.0
0.1112 0.0
0.1115 0.0
0.1118 0.0
0.112 0.0
0.1125 0.0
0.1126 0.0
0.113 0.0
0.1135 0.0
0.114 0.0
0.115 0.0
0.116 0.0
0.1172 0.0
0.118 0.0
0.119 0.0
0.12 0.0
0.1205 0.0
0.121 0.0
0.1215 0.0
0.1218 0.0
0.122 0.0
0.1225 0.0
0.123 0.0
0.1235 0.0
0.124 0.0
0.1245 0.0
0.125 0.0
0.13 0.0
0.1304 0.0
0.13041 0.0
0.135 0.0
0.14 0.0
0.143 0.0
0.145 0.0
0.15 0.0
0.155 0.0
0.16 0.0
0.165 0.0
0.17 0.0
0.175 0.0
0.18 0.0
0.185 0.0
0.186 0.0
0.18605 0.0
0.24245999999999998 0.0
