8.68355017e-04 2.04947898e-01
1.88739182e-03 1.08490678e-01
1.94371892e-03 3.76634867e+00
2.88250530e-03 2.53970848e+00
2.89950855e-03 4.12503426e+00
3.84529583e-03 2.52029651e+00
4.03054695e-03 1.38815746e+01
5.76998877e-03 9.69678456e+00
6.01249761e-03 2.48395507e+01
6.96485176e-03 2.30008364e+01
7.83425035e-03 1.65686644e+01
7.92694788e-03 8.12101696e+00
9.91216636e-03 6.05467707e+00
1.09544686e-02 4.13847981e+00
1.09544686e-02 1.25624499e+00
1.18946376e-02 1.15694961e+00
1.18248852e-02 5.38075655e-01
1.28397578e-02 5.70160532e-01
1.29916822e-02 4.61949156e+00
1.38599752e-02 4.33009192e+00
1.40239711e-02 3.04916156e+01
1.49612566e-02 2.85813918e+01
1.54986454e-02 2.75903814e+01
1.66320232e-02 3.40356284e+01
1.70279434e-02 1.78929162e+02
1.88184968e-02 1.31186104e+02
1.96094259e-02 1.25894827e+02
1.97250974e-02 6.20704766e+01
2.20572033e-02 5.17484013e+01
2.38098175e-02 3.62129502e+01
2.39502662e-02 9.60960569e+01
2.61592038e-02 1.08583028e+02
2.64687284e-02 1.99383367e+01
2.75811917e-02 4.43906200e+01
2.84043215e-02 2.82994961e+01
2.95981364e-02 3.12472972e+01
3.04814596e-02 5.37987309e+02
3.10240574e-02 5.66977792e+02
3.15763139e-02 7.81828207e+01
3.30975356e-02 4.56540319e+01
3.30975356e-02 4.56540319e+01
3.63633689e-02 3.87394839e+01
3.81152120e-02 6.40174371e+00
4.11437582e-02 5.93051849e+00
4.52035366e-02 4.69148686e+00
4.68271886e-02 7.39916655e+00
4.82246935e-02 1.66683897e+01
4.99568616e-02 1.50006860e+01
5.11460690e-02 5.48906114e+00
5.45643924e-02 5.91990464e+00
6.06577553e-02 9.33238232e+00
6.39550496e-02 1.17174046e+01
6.47117876e-02 2.15158448e+00
6.74315816e-02 2.54829096e+00
6.94440016e-02 1.07912444e+01
7.10970943e-02 4.23560381e+00
7.58488350e-02 6.48658684e+00
7.67463043e-02 1.59531617e+01
7.81124584e-02 2.38739922e+01
8.18756072e-02 1.49537358e+01
8.28443874e-02 2.77813165e+01
8.83812528e-02 3.96640335e+01
9.20958588e-02 2.02490779e+01
9.48443565e-02 1.04597712e+01
9.71020968e-02 1.10876132e+02
1.00000000e-01 1.22434620e+01
1.01780091e-01 6.94484763e+01
1.04817604e-01 1.01521098e+01
1.07945768e-01 1.50150239e+01
1.13813591e-01 1.07574692e+01
1.17210230e-01 2.25924901e+01
1.20000383e-01 1.85184595e+04
1.23581660e-01 3.75517705e+01
1.27269816e-01 2.56788022e+01
1.28020551e-01 1.81891482e+02
1.32618882e-01 1.88340424e+02
1.34979619e-01 2.78577273e+01
1.39007935e-01 6.27561835e+01
1.49173243e-01 1.09930160e+02
1.62931520e-01 4.09203875e+02
1.76915142e-01 1.24149890e+03
1.88739182e-01 4.41092302e+03
2.08585830e-01 2.00269291e+04
2.27823741e-01 6.47923204e+04
2.50303794e-01 5.49791759e+04
2.59294380e-01 1.87540861e+05
2.76624197e-01 2.87208185e+05
2.93381652e-01 5.09056168e+05
3.11154248e-01 7.31078540e+05
3.35877842e-01 1.10651266e+06
3.73386288e-01 1.41339529e+06
