1.00688675e-02   1.28013235e+01
1.02783287e-02   1.21104000e+01
1.04562045e-02   1.08384135e+01
1.06371586e-02   1.05418668e+01
1.08212442e-02   1.14567676e+01
1.10843285e-02   1.17790508e+01
1.12761528e-02   1.17790508e+01
1.13149142e-02   1.02534338e+01
1.14319997e-02   9.97289252e+00
1.17099326e-02   9.70002706e+00
1.18717748e-02   1.05418668e+01
1.21187416e-02   1.02534338e+01
1.21603994e-02   1.14567676e+01
1.22441450e-02   1.21104000e+01
1.24988583e-02   1.24510702e+01
1.27151623e-02   1.28013235e+01
1.28908976e-02   1.14567676e+01
1.30242912e-02   1.11433022e+01
1.33409356e-02   1.11433022e+01
1.34789862e-02   1.14567676e+01
1.37593876e-02   1.14567676e+01
1.39495551e-02   1.05418668e+01
1.41909648e-02   1.14567676e+01
1.42886944e-02   9.97289252e+00
1.43870971e-02   8.92541396e+00
1.45359732e-02   8.92541396e+00
1.46863898e-02   8.44368420e+00
1.48893694e-02   8.44368420e+00
1.50951543e-02   8.80246427e+00
1.53563896e-02   8.68120825e+00
1.55152958e-02   8.92541396e+00
1.56758464e-02   8.68120825e+00
1.57838020e-02   9.83551358e+00
1.59471311e-02   1.05418668e+01
1.61121502e-02   1.02534338e+01
1.62231106e-02   1.21104000e+01
1.63348351e-02   1.35316656e+01
1.65605977e-02   1.43036753e+01
1.67894805e-02   1.47060432e+01
8.62812727e-02   1.43036753e+01
8.68754702e-02   9.97289252e+00
8.77744481e-02   8.44368420e+00
8.89875724e-02   7.98795476e+00
8.92934642e-02   5.12465356e+01
