#0 1.000000e-08 1.298085e+03
#1 1.250000e-02 3.576913e+03
#2 2.460000e-02 1.645766e+04
#3 3.530000e-02 8.660722e+03
#4 5.060000e-02 4.298224e+04
#5 7.850000e-02 6.353449e+04
#6 9.100000e-02 1.253825e+05
#7 1.120000e-01 1.882040e+05
#8 2.630000e-01 0.000000e+00
#
# 0 1.000000e-08  8.581970e+01
# 1 1.250000e-02  2.956265e+01
# 2 2.460000e-02  1.066056e+02
# 3 3.530000e-02  5.302942e+01
# 4 5.060000e-02  3.411153e+02
# 5 7.850000e-02  3.027866e+02
# 6 9.100000e-02  4.473265e+02
# 7 1.120000e-01  9.138419e+02
# 8 2.630000e-01  1.864527e+03
#
     0     1.000000e-08/1.250000e-02      1.658110e+03     8
     1     1.250000e-02/2.460000e-02      2.137752e+03     26
     2     2.460000e-02/3.530000e-02      9.109376e+03     22
     3     3.530000e-02/5.060000e-02      3.102538e+03     32
     4     5.060000e-02/7.850000e-02      2.228720e+04     50
     5     7.850000e-02/9.100000e-02      1.071711e+04     16
     6     9.100000e-02/1.120000e-01      3.438455e+04     31
     7     1.120000e-01/2.630000e-01      1.791693e+05     82
     8     2.630000e-01/1.000000e+12      0.000000e+00     0
