0.9999999999999987, 1.5105213480650725
1.013824884792626, 0.7972239187163392
1.020737327188939, 0.4309366498251066
1.0518433179723492, 0.1031258675254012
1.1036866359446997, -0.12836599855643804
1.1728110599078332, -0.3406362778302139
1.2764976958525334, -0.5915718172228086
1.359447004608294, -0.7460551884959177
1.5806451612903216, -1.0551996002442952
1.9677419354838697, -1.4323468991172064
2.423963133640552, -1.7518849591916048
3.0046082949308768, -2.062184220753984
3.654377880184333, -2.3534284603853237
4.311059907834101, -2.586863583365723
