1.0345224395857295, 9.25974025974026
1.1173762945914838, 8.428571428571427
1.2347525891829685, 7.9350649350649345
1.3866513233601836, 7.4935064935064934
1.5385500575373987, 7.1558441558441555
1.669735327963176, 6.948051948051948
1.8492520138089752, 6.701298701298701
2.1530494821634054, 6.363636363636364
2.41542002301496, 6.116883116883116
2.691599539700805, 5.909090909090908
3.0989643268124283, 5.623376623376623
3.5546605293440736, 5.363636363636363
4.058688147295743, 5.129870129870129
4.472957422324511, 4.961038961038962
