1.0041872858774266, 1.5601965601965588
1.0103643976883414, 0.5773955773955777
1.038066235249334, 0.04668304668304479
1.076556389936671, -0.22850122850123
1.234522614804305, -0.7788697788697796
1.5368031283524242, -1.38820638820639
1.7337612900993187, -1.6437346437346463
1.916686853306572, -1.8402948402948418
2.1066892757033604, -1.9975429975430004
2.3494912966743957, -2.1744471744471774
2.5571166557082057, -2.312039312039314
2.824583866837388, -2.469287469287476
3.1624649617607377, -2.6363636363636402
3.598911651728554, -2.8329238329238393
3.8453040107969683, -2.931203931203939
4.246591341661764, -3.0687960687960754
