1.0035031382279964, 3.036628216950326
1.0037312071230495, 3.9772218612364645
1.0146146547949213, 4.022908592538461
1.0549098671726762, 4.069120131731466
1.1466847905415278, 4.112925441986346
1.2532294555539352, 4.136480775259232
1.4002335425485333, 4.154235764366131
1.5252152970369304, 4.160171013415131
1.6649211793898715, 4.160171013415132
1.9443785578747628, 4.145348763999821
2.1061980002919283, 4.127631757473509
2.312153335279521, 4.104126815239383
2.5254707341993887, 4.077843709447123
2.830727266092542, 4.043061211108791
3.7317909794190625, 3.9404837063963543
4.4599511020289, 3.8735486580187297
