1.0211764705882351, 2.997866109947006
1.0352941176470583, 3.5773292517117135
1.0564705882352938, 3.7891741100204688
1.0917647058823525, 3.905079517103883
1.1482352941176468, 3.931868765924078
1.2611764705882353, 3.9344613929577736
1.48, 3.9127653567981007
1.783529411764706, 3.8513396798824244
2.150588235294117, 3.7726909646726434
2.5247058823529405, 3.703244268740289
2.9976470588235293, 3.627532132921421
3.5694117647058827, 3.5508547256633456
4.070588235294117, 3.497347602000378
4.430588235294119, 3.4636857089309427
